source,target,weight
glamutante,fashiongrail,2
glamutante,jewelrytutorial,1
fritinancy,alreadypretty,1
householdjunk,bkkihega,1
householdjunk,homemakerhero,1
librarijen,hipstergigante,1
medic_ray,francismata,1
medic_ray,fieldsy4life,1
medic_ray,riodjaneiro,1
medic_ray,sagefrog,1
medic_ray,owensound,2
medic_ray,majasmiling,1
delsquacho,beshirthappy,1
kathystover,mirrorfinish,2
thatmollygirl,whynatte,1
thatmollygirl,ktlee317,1
thatmollygirl,introvertedone,1
thatmollygirl,carl,1
thatmollygirl,foureightfour,1
lucashenes,brfreitas,1
lucashenes,diegoknak,1
lucashenes,carinamagalhaes,1
lucashenes,longjaxx,1
lucashenes,juniorpessi,1
lucashenes,ian_tor,1
ijoyradio,pfmonaco,1
ijoyradio,podcastrob,1
ijoyradio,paulina1,1
ijoyradio,ninja_radio,1
ijoyradio,edovett,1
ijoyradio,markbaars,1
ijoyradio,mzondag,1
ijoyradio,danieljohnsonjr,1
btalisman,johnhaydon,1
moddities,maxwellvintage,1
moddities,hellcatvintage,1
moddities,rustbeltthreads,3
moddities,daisytoad,1
moddities,calloohcallay3,1
gift_tours,beautyclutch,2
gift_tours,stevensparkman,1
gift_tours,bethbanning,1
gift_tours,ace,1
gift_tours,obviousexpert,1
gift_tours,sicachu,1
gift_tours,sammi_o,1
gift_tours,davidbeking,1
richard__white,subutcher,1
richard__white,directassist,1
dalamanna,humidcity,1
dalamanna,net2no,1
dalamanna,statictv,1
dalamanna,audiosocket,1
coldnosephoto,shinepetphotos,1
gretchenmensing,identitypr,1
gretchenmensing,ssiewert,1
jsbagain,nduhoski,2
jsbagain,jbgrafx,1
jsbagain,zagrrl,1
jsbagain,katcalbes,2
jsbagain,jdebberly,1
jsbagain,lindsaymallen,1
jsbagain,rcatweet,1
jsbagain,occhicksplus1,1
asianconsblog,bluegrasspundit,1
asianconsblog,ewross,1
asianconsblog,dutchreaganite,1
asianconsblog,fairtaxtweets,1
asianconsblog,kb3mkd,1
asianconsblog,briskusmc,1
asianconsblog,ableveterans,1
asianconsblog,tcot_report,1
asianconsblog,alipac,1
angelworks1961,pbreaze,3
angelworks1961,marielhemingway,2
makeminewine,ttvwinechickcen,1
makeminewine,iowawinegirl,1
artcity,katflanigan,1
obox,mark_forrester,1
uncompletedwork,copterkid,1
uncompletedwork,mikebonomo,1
uncompletedwork,pale_jewel,1
uncompletedwork,live_for_films,1
angelworks1961,kathyireland,1
samram,miquelquintana,1
samram,martuchi,1
xssnrg,fridayluv,1
xssnrg,jasonthebaldguy,2
xssnrg,majordodson,3
xssnrg,learygates,2
xssnrg,stillsafe,2
xssnrg,msfituniverse,2
xssnrg,allen1949,2
xssnrg,tmpollard,2
creativemf,nelsongeorge,1
creativemf,bsgpr,1
creativemf,rsheffield,1
creativemf,thatkevinsmith,1
creativemf,larrylawfer,1
creativemf,kevinmercuri,1
creativemf,modernista,1
creativemf,sallyhogshead,1
uwgmimi,osirri,1
uwgmimi,pagirl82,1
uwgmimi,surgicaltech09,1
uwgmimi,authorfvsmith,1
uwgmimi,afghannews,1
uwgmimi,usfora,1
sgv_tweetup,thepodcast,1
sgv_tweetup,socalmoviefans,1
sgv_tweetup,rt_palm_pre,1
sgv_tweetup,tuaw,1
sgv_tweetup,leighshev,1
sgv_tweetup,loveandemulsion,1
sgv_tweetup,maggiedacat,1
sgv_tweetup,iconenterprises,1
sgv_tweetup,tammi_la,1
sgv_tweetup,tweetup,1
epitomeofsass,pozelini,1
epitomeofsass,shamara99,1
epitomeofsass,elley_l,1
epitomeofsass,daydreamingmogu,1
epitomeofsass,djdocb,1
epitomeofsass,uncleo,1
epitomeofsass,tttorez,1
epitomeofsass,kendragradio,1
epitomeofsass,mrs_dot,1
epitomeofsass,jazzonr,1
earthlingsmovie,sandipsen,1
threestonesteps,terra_plana,1
threestonesteps,livebearnaked,1
threestonesteps,isitart,1
threestonesteps,badassdadblog,1
threestonesteps,barefootamy,1
threestonesteps,gtb_kris,1
threestonesteps,porridgelady,1
claire_bare,kittenspawn,1
claire_bare,the_watchmaker,1
claire_bare,mr_petrelli,2
claire_bare,peter_petrelli,2
claire_bare,doctor_suresh,2
claire_bare,futurepurfect,1
claire_bare,mr_sylar,1
davidf,islandpacket,1
davidf,beaufortgazette,1
davidf,ipbgsports,1
davidf,uscbsharkbites,1
davidf,thefootblog,1
davidf,theguideblog,1
davidf,incrowdblog,1
davidf,blogalacarte,1
asiabrands,twitwebtester,1
asiabrands,parasollady,1
asiabrands,tcslater,1
asiabrands,goldenorckus,1
asiabrands,ritch88,1
asiabrands,cedric_chee,1
asiabrands,blonte3,1
asiabrands,ocianet,1
asiabrands,webdesigniinc,1
asiabrands,reeldavid,1
kbmonster,milblogging,1
kbmonster,philpacker,1
amyvernon,beshirthappy,1
bigboobkimber,dd_big9,3
bigboobkimber,jmdc88,1
bigboobkimber,sexybbwlily,2
bigboobkimber,sierra__skye,2
bigboobkimber,jaylastarr,2
bigboobkimber,real_tracyellis,1
bigboobkimber,sexyfreebies,1
bigboobkimber,cherrycheri19,2
yogadork,integralhack,1
yogadork,elephantjournal,1
medic_ray,youniquelychic,2
medic_ray,paulwebac,2
medic_ray,goodfathersonly,1
medic_ray,pros_lifecoach,2
medic_ray,qubits_toy,1
medic_ray,mikerlewis,3
voteforpj,chuckdevore,1
voteforpj,joshuabradnp,1
voteforpj,ruth4az,1
voteforpj,theodoremedia,1
voteforpj,toddmarks,1
voteforpj,dalydegagne,1
voteforpj,lizarddawg,1
marc_meyer,downyonderfla,1
marc_meyer,nothingbutnets,1
jersey_gyrl,neferukhepera,1
lotpodcast,lordshaper,1
lotpodcast,acomicbookgirl,1
lotpodcast,chrismurrin,1
lotpodcast,graphicricky,1
lotpodcast,forzafutbol,1
lotpodcast,iamhannah,1
marcscott,marieascannon,1
marcscott,good_sarah,1
marcscott,mattmakesweb,1
marcscott,teepooh,1
marcscott,felicia_b,1
marcscott,sweet_italian15,1
marcscott,smahon1,1
marcscott,nikkisanti,1
lisaklong,nickcobb,1
seanarcher205,djt_elle,1
seanarcher205,durtymo,1
seanarcher205,pctrprfct,1
mizuryillz,mamiizaboss,1
mizuryillz,gmail,1
mizuryillz,djaaries,1
mizuryillz,cybersapp,1
mizuryillz,lilbankheadv103,1
mizuryillz,laprofecy,1
niellemc,kirstiealley,1
niellemc,geekgirlcamp,1
franaspiemom,asdquefty,1
franaspiemom,corinabecker,1
franaspiemom,aspieteach,2
kimberwitch,wheezies,1
kimberwitch,mashable,1
pmtarantino,emevieyra,1
pmtarantino,fepe55,1
pmtarantino,chegabys,1
pmtarantino,diskfull,1
abbrandes,themeparkmom,1
abbrandes,alotofnothing,1
abbrandes,mommymusings,1
abbrandes,morningsidemom,1
abbrandes,mommymelee,1
abbrandes,mommaven,1
abbrandes,modernmami,1
abbrandes,mom2nji,1
abbrandes,f_i_d_g_e_t,1
sbwalsh,debradymd,1
sbwalsh,choosingchange,1
sbwalsh,bizsavvytherpst,1
sbwalsh,anamarieseidel,1
sbwalsh,annevanston,1
sbwalsh,therapist_findr,1
sbwalsh,dvineexpression,1
jonhutson,alexlobov,1
jonhutson,keyvan,1
jonhutson,msapprehensive,1
jonhutson,mahdi,1
jonhutson,shahrzadmo,1
jonhutson,voteforiran,1
josephranseth,jodenecoza,1
woodybass,lasvegassign,1
woodybass,pokerroadnation,1
woodybass,pokerragen,1
breezy0408,twittwithme_com,1
xssnrg,patient_warrior,3
xssnrg,deanbenninger,3
xssnrg,paulbarksdale,3
xssnrg,gethoneycutt,3
xssnrg,filipalinhares,3
xssnrg,marvintowler,3
xssnrg,tino806,3
nicolewick,russhutto,1
ditransitive,josephine_seven,1
reimagin,maryhogan2,2
reimagin,turtledovejb,1
reimagin,rhondadoty,1
reimagin,sissyto4,2
reimagin,conservativefem,1
reimagin,secularstupid,1
reimagin,dougjumper,1
reimagin,kevdigitourguy,1
reimagin,joemercury,1
disneydean,tcwmatt,1
disneydean,robonics95,1
disneydean,jaredsward,1
disneydean,copy_pixie,1
disneydean,justmikeyhrc,1
disneydean,dukefan112,1
disneydean,etckt,1
disneydean,magiedelasouris,1
grandmamaryshow,hmigroupllc,1
grandmamaryshow,flipperofthesea,1
grandmamaryshow,pcnorb,1
grandmamaryshow,nickdonnelly,1
lrlee,wheezies,1
lrlee,mashable,1
whengrowthstall,ginidietrich,1
productthespic,siremusicgroup,1
productthespic,latinanichelle4,1
productthespic,legatopryce,1
lrothschildphd,crushermasman,1
lrothschildphd,jonnerz,1
iamnewyork,joker4bb,2
iamnewyork,johnhampsonuk,1
iamnewyork,ashwin_m,1
iamnewyork,itoombs,1
iamnewyork,americanwomannn,1
iamnewyork,boredwife,1
jimreppond,jennihogan,1
jimreppond,seattletweeters,1
jimreppond,seattle20,1
jimreppond,mssurface,1
jimreppond,123socialmedia,1
jimreppond,barbjacobucci,1
jimreppond,simchabe,1
endofdays212,solelycharming,1
endofdays212,spcsquad,1
endofdays212,mccody,1
endofdays212,laura_staley,1
endofdays212,misscarnival,1
endofdays212,sstargell,1
endofdays212,thedailysparkle,1
endofdays212,bohemianrose,1
endofdays212,worldpartyday,1
sharpcloudteam,cbcurren,1
sharpcloudteam,autom8,1
sharpcloudteam,chrisadragna,1
sharpcloudteam,johanlouwers,1
sharpcloudteam,dan_mchugh,1
sharpcloudteam,ibmresearch,1
sharpcloudteam,twailgum,1
sharpcloudteam,carterlusher,1
xssnrg,pbadstibner,2
vainparadise,aceconcierge,2
jastorey,markarchibald,1
canadiancollect,alexblom,1
mirandamartinez,unjobber,1
mirandamartinez,healthranger,1
mirandamartinez,dhrumil,1
mirandamartinez,doxtor,1
mirandamartinez,davidfavor,1
mirandamartinez,samanthagilbert,1
mirandamartinez,rawreform,1
mirandamartinez,paulnison,2
mirandamartinez,wildalchemist,1
mirandamartinez,rawfoodnation,2
ciaobella50,tluckow,1
ciaobella50,thebigklosowski,1
ciaobella50,hlthyhomniagara,1
ciaobella50,fridayluv,2
ciaobella50,sarah2175,1
ciaobella50,dustinlong,1
ciaobella50,dirtcarracing,1
ciaobella50,agracing,1
ciaobella50,legalblonde31,1
johngoldsby,sunnagunnlaugs,1
johngoldsby,philwbass,1
johngoldsby,siggidori,1
johngoldsby,matthew_wengerd,1
johngoldsby,russbass,1
oliviationlee,demongirly,1
atr_jobs,rleseberg,2
atr_jobs,smile4mepatty,2
atr_jobs,crazymikesapps,3
atr_jobs,asiprosper,3
atr_jobs,tap29,4
atr_jobs,gmoney52,4
atr_jobs,jeannebehr,3
atr_jobs,allthesimple,3
atr_jobs,graticle,3
da187suspect,morningmoe,1
da187suspect,clickflickca,1
__jordan_,tweetmeme,1
villabuecherbix,onlinesteve,1
villabuecherbix,monikalohmann,1
villabuecherbix,seodoc,1
villabuecherbix,morgainemay,1
villabuecherbix,sixtina,1
villabuecherbix,schuhmi,2
villabuecherbix,afreddyow,1
villabuecherbix,were1962,1
wesglinsmann,hhreynolds,1
wesglinsmann,blogswithballs,1
mike_mx,tmjobrequest,2
reimagin,puterprsn,1
reimagin,art2shirt,1
reimagin,alaskaartist,1
reimagin,hatednation,1
reimagin,janabanana5,1
reimagin,johngaltknows,1
reimagin,phillipgranger,1
reimagin,staunchconserv,1
anneclarke_art,missmoosedesign,1
anneclarke_art,neonblackuk,1
anneclarke_art,clanoxie,1
anneclarke_art,southpawstudios,1
anneclarke_art,artfaerie,1
justdevin,jaggermafia,1
adrianhiggs,andylopata,1
adrianhiggs,rslosek,2
pierredeux,ahandathome,1
angelinaward,anton_chuvakin,1
angelinaward,morrmac,1
angelinaward,burgessct,1
angelinaward,steelejames,1
angelinaward,spinzon,1
angelinaward,theprez98,1
reimagin,maryc49,1
reimagin,michaelemlong,1
reimagin,ewross,1
reimagin,igeldard,1
reimagin,augustine25,1
reimagin,katyinindy,4
reimagin,liberalpinheads,1
reimagin,palinspired,1
reimagin,svrgn_nation,1
bigboobkimber,fatz_galore,3
bigboobkimber,allisonnazarian,2
bigboobkimber,angeldawnkris,2
bigboobkimber,annneftin,2
bigboobkimber,bigbbrown,3
bigboobkimber,carsonjdaly,2
bigboobkimber,dasharpshooters,2
bigboobkimber,dougstech,2
mobimom,mommyshhshoes,1
paulagroenink,goodfathersonly,1
hydeparkmom,sherisalata,1
hydeparkmom,jonnysinc,1
hydeparkmom,lesiaminor,1
hydeparkmom,lisaerspamer,1
hydeparkmom,megmitch,1
reimagin,dougpreston,2
reimagin,codeezra,3
reimagin,cat_1012000,1
reimagin,edonn84,1
reimagin,momsprissy,1
reimagin,gopgal88,1
reimagin,holygee,1
reimagin,fakeglennbeck,1
josephranseth,jbcp,1
josephranseth,kruss73,1
josephranseth,crusaderz4life,1
josephranseth,marywilhite,1
josephranseth,socialmediamo,1
tamaraschilling,teufl0302,1
tamaraschilling,honeydrop74,1
tamaraschilling,marcelwidmer,1
tamaraschilling,bersheba,1
bobcallahan,tinaeclark,2
bobcallahan,jimquillen,2
bobcallahan,camjovan,2
bobcallahan,donnaspeaks,2
bobcallahan,unclerush,2
bobcallahan,cdmblogs,2
bobcallahan,siremusicgroup,2
bobcallahan,ohdatsbeezy,1
bobcallahan,msreign,1
sherryaleigh,divacoachdabney,1
sherryaleigh,prosperitygal,1
sherryaleigh,feliciaslattery,1
shih_wei,baoki,1
shih_wei,simchabe,1
shih_wei,tierrah,1
shih_wei,cherylnichols,1
shih_wei,jessicarandazza,1
shih_wei,sandrasullivan,1
katieoco,saracrowtgif,1
katieoco,mkparsley,1
kevinnewcomb,sewatch,2
kevinnewcomb,aussiewebmaster,1
kevinnewcomb,boggles,1
kevinnewcomb,carriehill,1
kevinnewcomb,equalman,1
kevinnewcomb,ericenge,1
kevinnewcomb,joshuapalau,1
kevinnewcomb,markjackson,1
lugoves,theexpert,1
1080group,emailcopywriter,1
1080group,theladywrites,1
smcmadmrob,smcmseahawks,1
juliebonnheath,shelbilavender,1
patobryan,jpatrick23,1
patobryan,ericfarewell,1
patobryan,mrfire,1
patobryan,harmonicthought,1
patobryan,craigperrine,1
patobryan,trappersherwood,1
patobryan,golferpaul,1
pavicich,arjunbasu,1
pavicich,ersatzmoe,1
theworkingdad,hopeheals,1
theworkingdad,foxdiamond,1
theworkingdad,brooklynjewel,1
growhuge,xfactor79,1
growhuge,aerolvr3,1
growhuge,6pakgirl,1
growhuge,fitprosarah,1
growhuge,attyrodriguez,1
growhuge,brockhealthy,1
elizrn,bobcallahan,1
elizrn,tinaeclark,1
elizrn,jimquillen,1
elizrn,camjovan,1
elizrn,donnaspeaks,1
elizrn,unclerush,1
elizrn,cdmblogs,1
elizrn,siremusicgroup,1
elizrn,ohdat,1
cotono,aschek,1
ohbribri,jshelton2000,2
ohbribri,johnmichaelpix,1
ohbribri,reenit,1
ohbribri,marrymemilitary,1
ohbribri,qascat,1
ohbribri,scubasteveou,1
ohbribri,skipinc,1
ohbribri,pattygale,1
ohbribri,purist1,1
theworkingdad,raynellum,1
theworkingdad,rentedmule,1
theworkingdad,okjedi,1
theworkingdad,allenjesson,1
theworkingdad,iheartwordpress,1
joelfrycomedy,andycrash,2
joelfrycomedy,addieking,1
joelfrycomedy,akcares,1
joelfrycomedy,jdfelip,1
reimagin,info4every1,3
reimagin,vickihinman,1
reimagin,ianessling,1
reimagin,lesliesanchez,1
reimagin,tweetfoxnation,1
reimagin,scottrr,1
reimagin,wodego,1
reimagin,velvethammer,1
reimagin,scottiewithers,1
theworkingdad,ruivo,1
theworkingdad,rucapatuleia,1
theworkingdad,lisaswrite,1
theworkingdad,arcebispo,1
theworkingdad,gracekahlo,1
theworkingdad,sandiiee,1
theworkingdad,xklamation,1
theworkingdad,bekas22,1
theworkingdad,hamishtheworld,1
bobcallahan,wendyblum,1
bobcallahan,geoffhampton,1
bobcallahan,kimduess,1
bobcallahan,haforhope,1
bobcallahan,drjoesdiyhealth,1
bobcallahan,dawn_abraham,1
bobcallahan,wellnessforall,1
jkvirtualoffice,lizzharmon,1
jkvirtualoffice,vainparadise,2
karenkid,omygoshashley,1
karenkid,davidarchie,1
karenkid,therealjordin,1
karenkid,ddlovato,1
karenkid,tommcfly,1
karenkid,shontelle_layne,1
karenkid,frogcooke,1
sherriel1110,donniewahlberg,1
sherriel1110,b_club,1
sherriel1110,jimmymarsh617,1
steveplunkett,danschawbel,1
wendybattles,sueinge,1
wendybattles,lauracampbell,1
wendybattles,shannoncherry,1
wendybattles,motivationmama,1
wendybattles,zaragreen,1
wendybattles,chachanna,1
wendybattles,vegegrl,1
dansumption,realnickgriffin,1
superdelightful,urdb,1
superdelightful,phillyjyo,1
superdelightful,tomatfancast,1
superdelightful,devoforreal,1
superdelightful,vjforlenza,1
superdelightful,pxtakahashi,1
childrenparties,93xrt,1
childrenparties,oakparkgirl,1
childrenparties,stylemom,1
childrenparties,jswo,1
childrenparties,beth1170,1
childrenparties,tweetparents,1
childrenparties,resourcefulmom,1
childrenparties,amberportercox,1
childrenparties,lifeway_kefir,1
childrenparties,blm03,1
visualizechange,atomiota,1
visualizechange,outofpoverty,1
visualizechange,fabtweet,1
nakedbinder,greenfleet,1
nakedbinder,mycommutesucks,1
nakedbinder,pdxpedpowjen,1
nakedbinder,cyclepath55,1
nakedbinder,cyclefreak,1
nakedbinder,railstotrails,1
nakedbinder,onlycyclingnews,1
atr_jobs,gypsytmg,1
sbwalsh,kellythomas1,1
sbwalsh,jimhunt,1
sbwalsh,hopefulauthor,1
sbwalsh,alexa754,1
sbwalsh,studentofsucces,1
sbwalsh,mamacapps,2
sbwalsh,doc_remy,1
sbwalsh,ginaatl,1
sbwalsh,glucciano,1
sbwalsh,crside,1
sbwalsh,teetb,2
beebow,lookadoo,1
beebow,steveplunkett,1
beebow,daver,1
beebow,thenanny612,2
ciaobella50,medic_ray,2
ciaobella50,sdentrepreneur,1
ciaobella50,greatfitness,1
ciaobella50,tedbradford2,1
ciaobella50,pjiii,1
ciaobella50,fisherofmen,1
ciaobella50,cynthiaherndoug,1
astridnicole,dogsandcats,1
astridnicole,hanseebundee,1
astridnicole,dogtravelcomp,1
astridnicole,wildpaw,1
astridnicole,babyharoldk,1
astridnicole,supertriviaguy,1
kooikerexpress,erroin,1
kooikerexpress,shellykramer,1
rhpritchard,greatestquotes,1
rhpritchard,billsimpson19,1
36dbldz,miamibuttsluts,1
36dbldz,lolahedoonline,1
36dbldz,mastervirage,1
36dbldz,ihuntmidgets,1
36dbldz,tbuendia,1
mouthdroppa,successsecret,1
mikejmartin,jonhutson,1
mikejmartin,alexlobov,1
mikejmartin,keyvan,1
mikejmartin,msapprehensive,1
mikejmartin,mahdi,1
mikejmartin,shahrzadmo,1
mikejmartin,voteforiran,1
starsandspace,mrsstephenfry,1
derkthederk,jcbaggee,1
derkthederk,ryanrotten,1
derkthederk,theunclean,1
derkthederk,marronmarvel,1
derkthederk,unclecreepy,1
derkthederk,arrowinthehead,1
derkthederk,bluraven,1
derkthederk,roxxinikki,1
derkthederk,comicbooklegacy,1
trekkerguy,kelli_with_an_i,1
trekkerguy,sarahhorvat,1
trekkerguy,sarahprout,1
trekkerguy,crushdmb,1
trekkerguy,shelliwazzu,1
esoterismo,caregiving,1
esoterismo,ricxand,1
esoterismo,arthurfontes,1
esoterismo,writefast,1
esoterismo,anyssima,1
esoterismo,azizshalan,1
esoterismo,theresehaberman,1
esoterismo,kathykeefe,1
esoterismo,spiritedwoman,1
esoterismo,dawn_abraham,1
apexjason,sanddanz,1
kevinnewcomb,jburby,1
kevinnewcomb,kevin_lee_qed,1
kevinnewcomb,marybowling,1
kevinnewcomb,mikegrehan,1
kevinnewcomb,pjhfusco,1
kevinnewcomb,tessawegert,1
kevinnewcomb,thegrok,1
thunderbirdnews,tbirdadmissions,1
thunderbirdnews,thunderbirdpe,1
thunderbirdnews,thunderbirdcmc,1
centerpet,lovelytrinkets,1
soulmate737,doughfromdago,1
soulmate737,iamhotdolla,1
soulmate737,untamedtv,1
soulmate737,holoween2,1
soulmate737,cynikal3000,1
soulmate737,bangloose,1
soulmate737,kpdolla,1
soulmate737,devidev,1
soulmate737,itsaproblem,1
jersson,carlosfigueroa,2
photosbychrisnw,prettytoes,1
photosbychrisnw,amds007,1
photosbychrisnw,donaldverger,1
photosbychrisnw,injusticenews,1
photosbychrisnw,ra,1
_mom_23,bribri2007,2
_mom_23,cathrinefeehely,2
_mom_23,amandarobins,1
_mom_23,jenniryan,1
_mom_23,prosperitygal,1
_mom_23,fuzzyducky,1
wwwmarty,blairblends,1
bobriddelllive,triciadycka,2
bobriddelllive,nancyperezrt,2
bobriddelllive,gerrycooke,2
bobriddelllive,jeffdedr,2
dontyaknow,jeweljk,2
dontyaknow,enterthehaggis,2
dontyaknow,thesbp,2
dontyaknow,officialstaticx,2
dontyaknow,hoobastank,2
dontyaknow,foofighters,2
abbielundberg,jmcgee,4
abbielundberg,cbcurran,2
katherinen,animalplanet,2
katherinen,jellmaxbublu,2
swapgame,t3dotcom,1
the_troy_show,jimmywhite09,1
the_troy_show,tradinggoddess,1
the_troy_show,verwon,1
the_troy_show,tiffycbabae,1
the_troy_show,amberportercox,1
the_troy_show,mistygirlph,1
the_troy_show,amanda_vdgulik,1
reimagin,mousecrazy55,2
reimagin,midlifechick,2
reimagin,pir8gold,2
reimagin,reddotredstate,2
reimagin,tjholthaus,2
aha_com,vglistatopp20,1
aha_com,martinkvamme,1
aha_com,sondreofficial,1
aha_com,erinhillharp,1
annamartins,nunogervasio,2
bakingblog,cheftee,1
bobriddelllive,waynemansfield,2
bobriddelllive,peacediva,2
bobriddelllive,pilonbignell,2
bobriddelllive,paulbradshaw,2
sharedideas,specialedsolved,1
freddiescott,meplusfour,1
bobcallahan,jimsmeltzart,1
bobcallahan,artfire,1
bobcallahan,tearyeyezs,1
bobcallahan,rusty519,1
unnuagedecole,zarg,2
unnuagedecole,stellarflare,2
unnuagedecole,nicksoden,1
theweblady,julito77,2
theweblady,ginidietrich,2
ereuben,rhodri,1
ereuben,the_no_show,1
ereuben,mitchbenn,1
ereuben,bobbyllew,1
ereuben,lesteph,1
ereuben,wandster,1
ereuben,charlesarthur,1
ereuben,jackschofield,1
jeffisageek,techguytom,2
jeffisageek,edroberts,2
reimagin,asianconsblog,2
reimagin,vitw912,2
reimagin,bill_dupray,2
reimagin,jsabella49,2
reimagin,spike72afa,2
reimagin,knottienature,2
reimagin,denvercatholic,2
blueberryhilltx,mashable,2
blueberryhilltx,tweetmeme,2
debraward,lyndasteele,2
debraward,hules,2
moneymatters,getoutofdebtguy,1
moneymatters,mattjabs,2
medic_ray,nickdire,1
medic_ray,sarah_turner,1
medic_ray,marquietta,1
medic_ray,ctvtoronto,1
medic_ray,wiseleo,1
medic_ray,hairylarryland,1
no_ware_land,vegtv,2
no_ware_land,maalbert,1
no_ware_land,safealways,1
no_ware_land,leahita,1
no_ware_land,sallyleecandles,1
howard74,boomerous,1
howard74,paulraats,1
howard74,medic_ray,1
howard74,americandream09,1
howard74,francismata,1
howard74,sheemusic,2
howard74,powerwriter,1
